ID,LAND_NR,Partei_NR,Partei_ABK,Name,Titel,Vorname,Nachname,Jahrgang,Geschlecht,Kandidatur,LP,WKR_NR,BereitsMdB,MdB_2021,Einzug,Prozent,erneut,TW_acc,TW_user,TW_id,TW_verif,FB_acc,FB_user,FB_id,FB_typ,FB_verif
5550,14,34,LKR,"Twupack, Harald Siegfried",,"Harald Siegfried",Twupack,1962,2,2,NA,157,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5551,3,5,"DIE LINKE","Uca, Behiye",,Behiye,Uca,1971,1,1,6,NA,0,0,0,'null',0,0,'null','null',0,1,behiye.uca.9,100005935961817,3,2
5552,8,13,ÖDP,"Uehlein, Dirk Martin",,"Dirk Martin",Uehlein,1968,2,1,18,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5553,8,11,NPD,"Ufermann-Schützinger, Reinhild Gertrud",,"Reinhild Gertrud",Ufermann-Schützinger,1953,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,reinhild.ufermann,100006939972403,3,2
5554,5,24,"Die Humanisten","Ugodnikov, Yan",,Yan,Ugodnikov,1988,2,2,NA,140,0,0,0,'null',0,1,yanu98165375,1110610506145058817,2,1,jan.kraus.31,100002335297517,3,2
5555,8,38,"Team Todenhöfer","Uguzer, Kivanc-Mert",,Kivanc-Mert,Uguzer,1994,2,1,4,NA,0,0,0,'null',0,1,kivancuguzer,716063061283577856,2,1,kivanc.uguzer,100000608670996,3,2
5556,6,8,"FREIE WÄHLER","Uhl, Harald Paul",,"Harald Paul",Uhl,1958,2,2,NA,186,0,0,0,'null',0,0,'null','null',0,1,harald.uhl.9,100007080274950,3,2
5557,10,1,CDU,"Uhl, Markus Alexander",,"Markus Alexander",Uhl,1979,2,3,4,299,1,1,2,'null',1,1,uhl_markus,1391875208,2,1,markusuhlmdb,467987053577610,1,1
5558,5,6,GRÜNE,"Uhlig, Katrin Babette",,"Katrin Babette",Uhlig,1982,1,3,15,96,0,1,1,"25,2",0,1,katrinuhligbn,1346462734662193152,2,1,katrinuhlig.bonn,101269598848281,1,2
5559,12,13,ÖDP,"Uhlig, Nathanael Johannes",,"Nathanael Johannes",Uhlig,1994,2,2,NA,58,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5560,9,31,"III. Weg","Uhlstein, Christian",,Christian,Uhlstein,1989,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5561,5,18,MLPD,"Ullmann, Fritz Peter",,"Fritz Peter",Ullmann,1979,2,1,4,NA,0,0,0,'null',0,1,ein_linker,291297192,2,1,fritz.ullmann,1087059505,3,2
5562,9,4,FDP,"Ullmann, Prof. Dr.Andrew John","Prof. Dr.","Andrew John",Ullmann,1963,2,3,10,251,1,1,2,'null',1,1,UllmannMdB,609972369,1,1,ullmannMdB,245945852526795,1,1
5563,9,6,GRÜNE,"Ullrich, Corinna",,Corinna,Ullrich,1982,1,1,35,NA,0,0,0,'null',0,1,UllrichCorinna,4812528874,2,1,UllrichCorinna,111163004406428,1,1
5564,9,7,CSU,"Ullrich, Dr. Volker Michael",Dr.,"Volker Michael",Ullrich,1975,2,3,19,252,1,1,1,"28,1",1,1,VolkerUllrich,28446356,1,1,ullrich.volker,249601011844044,1,1
5565,16,2,SPD,"Ullrich, Frank",,Frank,Ullrich,1958,2,3,3,196,0,1,1,"33,6",0,0,'null','null',0,1,frank.ullrich.biathlon,100356622303494,1,2
5566,16,4,FDP,"Ullrich, Gerald",,Gerald,Ullrich,1962,2,3,1,196,1,1,2,'null',1,1,G_UllrichFDP,935456332655874048,1,1,FDPGeraldUllrich,1981109735453576,1,1
5567,3,5,"DIE LINKE","Ullrich, Hans-Herbert",,Hans-Herbert,Ullrich,1958,2,2,NA,41,0,0,0,'null',0,0,'null','null',0,1,100013005669052,100013005669052,3,2
5568,11,10,Tierschutzpartei,"Ullrich, Martin Jürgen",,"Martin Jürgen",Ullrich,1981,2,2,NA,81,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5569,7,5,"DIE LINKE","Ulrich, Alexander",,Alexander,Ulrich,1971,2,3,1,209,1,1,2,'null',1,0,'null','null',0,1,alexanderulrichmdb,429453317234909,1,1
5570,3,6,GRÜNE,"Ulrich, Dirk-Claas",,Dirk-Claas,Ulrich,1978,2,1,34,NA,0,0,0,'null',0,1,dc_ulrich,976921998227136512,2,0,'null','null',0,0
5571,8,30,BÜRGERBEWEGUNG,"Ulrich, Fabian Manuel",,"Fabian Manuel",Ulrich,1988,2,1,13,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5572,3,9,"Die PARTEI","Ultsch, Clemens",,Clemens,Ultsch,1988,2,1,33,NA,0,0,0,'null',0,0,'null','null',0,1,clemens.bux,100040676795762,3,2
5573,5,6,GRÜNE,"Ungar, Cylia",,Cylia,Ungar,1997,1,1,69,NA,0,0,0,'null',0,1,By_Fiona_Anna,2875040093,2,1,fiona.an.14,100003925383612,3,2
5574,5,19,Gesundheitsforschung,"Ungar, Martin",,Martin,Ungar,1955,2,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5575,3,40,Volt,"Unger, Jannik",,Jannik,Unger,1997,2,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,jannik.unger,100003378400842,3,2
5576,9,16,BP,"Unholzer, Roland",,Roland,Unholzer,1976,2,1,34,NA,0,0,0,'null',0,0,'null','null',0,1,ro.land.397,100000820074740,3,2
5577,6,28,dieBasis,"Unverzagt, Thomas Andreas",,"Thomas Andreas",Unverzagt,1955,2,3,19,184,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5578,5,40,Volt,"Upmeier zu Belzen, Stefan",,Stefan,"Upmeier zu Belzen",1965,2,3,24,132,0,0,0,'null',0,1,StUzB,19076170,2,1,stefan.upmeierzubelzen.1,100036885726499,3,2
5579,1,34,LKR,"Urban, Rainer",,Rainer,Urban,1942,2,3,6,7,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5580,9,18,MLPD,"Urbank-Seiter, Astrid",,Astrid,Urbank-Seiter,1967,1,1,6,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5581,9,5,"DIE LINKE","Utz, Erich Horst",,"Erich Horst",Utz,1959,2,2,NA,223,0,0,0,'null',0,1,UtzErich,2962097523,2,1,ErichUtzDirektkandidat2021,103307358469112,1,2
5582,11,12,PIRATEN,"Utz, Marianne",,Marianne,Utz,1955,1,2,NA,76,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5583,8,2,SPD,"Utz, Thomas",,Thomas,Utz,1989,2,3,26,266,0,0,0,'null',0,0,'null','null',0,1,utz.thomas.spd,100063549039333,3,2
5584,5,6,GRÜNE,"Vaeckenstedt, Silvia Ingrid",,"Silvia Ingrid",Vaeckenstedt,1970,1,2,NA,103,0,0,0,'null',0,0,'null','null',0,1,SilviaVaeckenstedtBundestag,107230011629780,1,2
5585,3,8,"FREIE WÄHLER","Vagedes, Josef Heinrich Nikolaus",,"Josef Heinrich Nikolaus",Vagedes,1952,2,3,11,38,0,0,0,'null',0,0,'null','null',0,1,Josef-Vagedes-109276031423438,109276031423438,1,2
5586,5,5,"DIE LINKE","Vaisi, Mohamad Shoan",,"Mohamad Shoan",Vaisi,1990,2,3,12,103,0,0,0,'null',0,1,vaisishoan,1289573573271728129,2,1,shoan.vaisi,100002867202982,3,2
5587,5,9,"Die PARTEI","van den Bergh, Moritz",,Moritz,"van den Bergh",1988,2,2,NA,96,0,0,0,'null',0,0,'null','null',0,1,moritz.vandenbergh,100002073881174,3,2
5588,3,4,FDP,"van den Born, Anton Marcus Hendrikus",,"Anton Marcus Hendrikus","van den Born",1962,2,3,19,40,0,0,0,'null',0,1,AntonvandenBorn,1348891903174062080,2,1,antonvandenborn,549887832595527,1,1
5589,5,9,"Die PARTEI","van der Hork, Henning",,Henning,"van der Hork",1981,2,1,78,NA,0,0,0,'null',0,0,'null','null',0,1,henning.vanderhork,100001475018061,3,2
5590,9,16,BP,"Van Huet, Cedrick",,Cedrick,"Van Huet",2003,2,3,35,250,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5591,9,13,ÖDP,"van Olfen, Jan-Philipp",,Jan-Philipp,"van Olfen",1998,2,2,NA,223,0,0,0,'null',0,1,JanOlfen,1316431902241443841,2,1,philipp.olfen.3,100028485063426,3,2
5592,5,40,Volt,"van Rompaey, Ann-Katrin",,Ann-Katrin,"van Rompaey",1990,1,1,23,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5593,11,27,SGP,"Vandreier, Christoph",,Christoph,Vandreier,1981,2,1,1,NA,0,0,0,'null',0,1,Van3er,735831778112471040,2,1,Vandreier,1002746313155376,1,2
5594,5,21,DKP,"Varghese, Dave",,Dave,Varghese,1977,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,dave.varghese.9,100000195026670,3,2
5595,6,4,FDP,"Varvaroussis, Ernestos Andreas",,"Ernestos Andreas",Varvaroussis,1963,2,3,12,185,0,0,0,'null',0,0,'null','null',0,1,ErnestosVarvaroussisFDP,2254605154567579,1,2
5596,9,13,ÖDP,"Vath, Melissa",,Melissa,Vath,1996,1,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5597,14,13,ÖDP,"Vauk, Harald Harry Bernhard",,"Harald Harry Bernhard",Vauk,1957,2,2,NA,154,0,0,0,'null',0,1,HaraldVauk,1356982872591204352,2,0,'null','null',0,0
5598,6,2,SPD,"Vaupel, Monika",,Monika,Vaupel,1959,1,1,30,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5599,1,34,LKR,"Vehling, Falko",,Falko,Vehling,1985,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,1,falko.vehling,100002935894605,3,2
5600,5,5,"DIE LINKE","Veithen, Valentin Raimund",,"Valentin Raimund",Veithen,1946,2,2,NA,90,0,0,0,'null',0,0,'null','null',0,1,valentin.veithen,100008092387964,3,2
5601,14,9,"Die PARTEI","Veliev, Fatih Shenol",,"Fatih Shenol",Veliev,2001,2,1,18,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5602,3,6,GRÜNE,"Verlinden, Dr. Julia Maria Kornelia",Dr.,"Julia Maria Kornelia",Verlinden,1979,1,3,5,37,1,1,2,'null',1,1,julia_verlinden,1475734592,1,1,jul.verlinden,528410977196029,1,1
5603,6,38,"Team Todenhöfer","Versen, Bernd",,Bernd,Versen,1961,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5604,9,4,FDP,"Vesterling, Béatrice",,Béatrice,Vesterling,1961,1,3,25,223,0,0,0,'null',0,0,'null','null',0,1,BeatriceVesterlingFDP,100510321361464,1,1
5605,3,12,PIRATEN,"Vey, Christian",,Christian,Vey,1977,2,1,5,NA,0,0,0,'null',0,1,Christian1elf,800618774168637440,2,0,'null','null',0,0
5606,14,6,GRÜNE,"Vialon, Matthias",,Matthias,Vialon,1958,2,2,NA,154,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5607,13,13,ÖDP,"Vichel, Daniel",,Daniel,Vichel,1991,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5608,7,28,dieBasis,"Viehl, Stefan",,Stefan,Viehl,1964,2,2,NA,201,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5609,5,8,"FREIE WÄHLER","Vielhaber, Sebastian",,Sebastian,Vielhaber,1979,2,2,NA,147,0,0,0,'null',0,0,'null','null',0,1,sebastian.vielhaber.3,100002258589928,3,2
5610,5,1,CDU,"Vieregge, Kerstin",,Kerstin,Vieregge,1976,1,3,17,135,1,1,2,'null',1,0,'null','null',0,1,kerstin.4egge,1383348715089774,1,1
5611,12,21,DKP,"Vierrath, Gisela Renate",,"Gisela Renate",Vierrath,1951,1,3,1,64,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5612,14,29,"Bündnis C","Vieweg, Eva",,Eva,Vieweg,1974,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,eva.hunger.71,100000556000356,3,2
5613,14,29,"Bündnis C","Vieweg, Janko",,Janko,Vieweg,1975,2,3,6,159,0,0,0,'null',0,0,'null','null',0,1,jankomania,710518223,3,2
5614,8,24,"Die Humanisten","Vlachopoulos, Wasilios",,Wasilios,Vlachopoulos,1993,2,3,10,274,0,0,0,'null',0,0,'null','null',0,1,wasilios.vlachopoulos,1233015542,3,2
5615,9,4,FDP,"Vo, Huu Loi",,"Huu Loi",Vo,1984,2,1,30,NA,0,0,0,'null',0,1,loi_vo_fdp,1193355614,2,1,loi.vo.9,1540269098,3,2
5616,5,4,FDP,"Vogel, Johannes",,Johannes,Vogel,1982,2,3,5,149,1,1,2,'null',1,1,johannesvogel,15630931,1,1,johannesvogel,100045008018008,1,1
5617,14,9,"Die PARTEI","Vogel, Paul Thomas",,"Paul Thomas",Vogel,1991,2,2,NA,162,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5618,16,1,CDU,"Vogel, Volkmar",,Volkmar,Vogel,1959,2,3,3,194,1,0,0,'null',0,0,'null','null',0,1,volkmarvogelmdb,246939565393407,1,1
5619,9,9,"Die PARTEI","Vogl, Stefan",,Stefan,Vogl,1981,2,1,32,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5620,7,48,"EB: Vogler","Vogler, Holger",,Holger,Vogler,1981,2,2,NA,211,0,0,0,'null',0,0,'null','null',0,1,holger.vogler.3,100005087862000,3,2
5621,5,5,"DIE LINKE","Vogler, Kathrin",,Kathrin,Vogler,1963,1,3,5,128,1,1,2,'null',1,1,voglerk,21287514,1,1,kathrin.vogler,563753786980536,1,1
5622,9,3,AfD,"Vogler, Matthias",,Matthias,Vogler,1981,2,2,NA,245,0,0,0,'null',0,0,'null','null',0,1,VoglerMatthias,1811872242414051,1,1
5623,8,9,"Die PARTEI","Vogler, Yvonne Denise",,"Yvonne Denise",Vogler,1985,1,2,NA,280,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5624,5,1,CDU,"Vogt, Dr. Oliver",Dr.,Oliver,Vogt,1977,2,3,19,134,0,1,2,'null',0,0,'null','null',0,1,olivervogt.de,570977366424599,1,1
5625,16,13,ÖDP,"Vogt, Karl-Edmund",,Karl-Edmund,Vogt,1944,2,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5626,5,18,MLPD,"Vöhringer, Anna Katharina",,"Anna Katharina",Vöhringer,1995,1,3,3,140,0,0,0,'null',0,1,AnnaVohringer,1254395639628251137,2,0,'null','null',0,0
5627,1,8,"FREIE WÄHLER","Voht, Gregor",,Gregor,Voht,1990,2,3,1,11,0,0,0,'null',0,1,Gregor_Voht,1019179489,1,1,gregor.voht,307205369437677,1,1
5628,4,4,FDP,"Voigt, Fynn Lukas",,"Fynn Lukas",Voigt,1999,2,1,6,NA,0,0,0,'null',0,1,voigtfynn,2576190538,2,1,fynn.voigt.7,100003757531020,3,2
5629,1,3,AfD,"Voigt, Jan",,Jan,Voigt,1954,2,2,NA,3,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5630,7,11,NPD,"Voigt, Udo Manfred Lothar",,"Udo Manfred Lothar",Voigt,1952,2,1,1,NA,0,0,0,'null',0,1,Udo_Voigt,42744524,2,1,udovoigt.npd,598011190253742,1,2
5631,14,6,GRÜNE,"Volger, Norman",,Norman,Volger,1978,2,1,6,NA,0,0,0,'null',0,1,Norman_Volger,3461419876,2,1,norman.volger,1170980998,3,2
5632,13,10,Tierschutzpartei,"Volkenand, Christoph",,Christoph,Volkenand,1971,2,1,6,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5633,7,4,FDP,"Völker, Christian Dieter Karl",,"Christian Dieter Karl",Völker,1975,2,1,22,NA,0,0,0,'null',0,1,cvoelkerfdp,1352006307595907074,2,1,Christian.Voelker.FDP,413354445486440,1,2
5634,6,19,Gesundheitsforschung,"Völklein, Albrecht Eduard",,"Albrecht Eduard",Völklein,1991,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,albrecht.voelklein,1325313229,3,2
5635,6,1,CDU,"Volkmann, Johannes Benedikt",,"Johannes Benedikt",Volkmann,1996,2,1,28,NA,0,0,0,'null',0,1,jbvolkmann,1115222449,2,1,jbvolkmann96,100000622430096,3,2
5636,5,6,GRÜNE,"Voller, Katharina Eva Elisabeth",,"Katharina Eva Elisabeth",Voller,1981,1,3,39,110,0,0,0,'null',0,1,katha_v,35810101,2,1,Katharina.Voller.GRUENE,106067921273836,1,1
5637,3,2,SPD,"Völlers, Marja-Liisa",,Marja-Liisa,Völlers,1984,1,3,16,40,1,1,1,"35,3",1,1,MarjaVoellers,1009457791554281473,1,1,voellers,1795700464080827,1,1
5638,9,10,Tierschutzpartei,"Vollertsen-Diewerge, Margit Martha Hedwig",,"Margit Martha Hedwig",Vollertsen-Diewerge,1933,1,1,21,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5639,15,28,dieBasis,"Vollmann, Jens",,Jens,Vollmann,1961,2,1,7,NA,0,0,0,'null',0,0,'null','null',0,1,jens.vollmann,100002258029661,3,2
5640,7,48,"EB: Vollmer","Vollmer, Dr. Doris",Dr.,Doris,Vollmer,1964,1,2,NA,201,0,0,0,'null',0,1,VollmerDoris,1425130918369501189,2,0,'null','null',0,0
5641,8,34,LKR,"Vollmer, Nandino Werner",,"Nandino Werner",Vollmer,2001,2,1,11,NA,0,0,0,'null',0,0,'null','null',0,1,nandino.vollmer.169,100022406557362,3,2
5642,8,34,LKR,"Vollmer, Severine Barbara",,"Severine Barbara",Vollmer,1982,1,3,3,282,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5643,8,34,LKR,"Vollmer, Valentin Jean-Jacques",,"Valentin Jean-Jacques",Vollmer,1998,2,1,10,NA,0,0,0,'null',0,0,'null','null',0,1,100006934248605,100006934248605,3,2
5644,5,1,CDU,"Volmering, Sven",,Sven,Volmering,1976,2,2,NA,125,0,0,0,'null',0,1,SvenVolmering,332698790,1,1,volmering.sven,412185902235002,1,1
5645,8,18,MLPD,"Völter, Christian Thomas",,"Christian Thomas",Völter,1948,2,1,21,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5646,11,10,Tierschutzpartei,"Voltz, Pia",,Pia,Voltz,1987,1,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5647,8,8,"FREIE WÄHLER","Volz, Dr. Norbert Heinrich",Dr.,"Norbert Heinrich",Volz,1971,2,3,14,260,0,0,0,'null',0,0,'null','null',0,1,100071845396474,100071845396474,3,2
5648,16,40,Volt,"Volz, Maximilian",,Maximilian,Volz,1996,2,1,2,NA,0,0,0,'null',0,1,VolzMaximilian,1346934497988657156,2,1,maximilian.volz.5,100000905725583,3,2
5649,5,4,FDP,"vom Berg, Joachim",,Joachim,"vom Berg",1974,2,3,31,118,0,0,0,'null',0,1,JoHoffmann,20765149,2,1,joachim.hoffmann.779,100003224018323,3,2
5650,5,5,"DIE LINKE","vom Dorff, Falk",,Falk,"vom Dorff",1987,2,2,NA,108,0,0,0,'null',0,1,FalkvomDorff,1233654513892024325,2,1,falk.vomdorff,100041216781904,3,2
5651,1,1,CDU,"von Abercron, Dr. Ernst Michael",Dr.,"Ernst Michael","von Abercron",1952,2,3,9,7,1,0,0,'null',0,1,mvabercron,862747349277450240,1,1,mvabercron,360162814034907,1,1
5652,12,28,dieBasis,"von Aswegen, Wilfried",,Wilfried,"von Aswegen",1956,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5653,2,9,"Die PARTEI","von Beichmann, Marc",,Marc,"von Beichmann",1981,2,1,7,NA,0,0,0,'null',0,0,'null','null',0,1,von.beichmann,100010897849318,3,2
5654,3,1,CDU,"von Berg, Maria",,Maria,"von Berg",1958,1,1,42,NA,0,0,0,'null',0,0,'null','null',0,1,maria.vonberg,100002222199811,3,2
5655,3,2,SPD,"von Berg, Sonja",,Sonja,"von Berg",1983,1,1,44,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5656,4,40,Volt,"von Bötticher, Lotta Maria",,"Lotta Maria","von Bötticher",1984,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5657,14,1,CDU,"von Breitenbuch, Georg-Ludwig",,Georg-Ludwig,"von Breitenbuch",1971,2,2,NA,154,0,0,0,'null',0,0,'null','null',0,1,vonBreitenbuch,445380536040850,1,1
5658,6,4,FDP,"von Buttlar, Dr. Julia Caroline Susanne",Dr.,"Julia Caroline Susanne","von Buttlar",1971,1,3,10,186,0,0,0,'null',0,1,juliavonbuttlar,1242051253313601543,1,1,DrJuliaVonButtlar,100531688959852,1,1
5659,5,6,GRÜNE,"von dem Bottlenberg, Annette",,Annette,"von dem Bottlenberg",1967,1,1,47,NA,0,0,0,'null',0,1,annette_dem,1283465949765664770,2,1,annette.vondenbottlenberg.1,100051839611684,3,2
5660,5,6,GRÜNE,"von der Beck, Sabine",,Sabine,"von der Beck",1963,1,1,53,NA,0,0,0,'null',0,1,vdBine,237301726,2,1,sabine.von.der.beck.de,145347252723225,1,1
5661,3,28,dieBasis,"von der Geest, Peter Jens",,"Peter Jens","von der Geest",1957,2,2,NA,29,0,0,0,'null',0,1,peets_for_ever,282569276,2,0,'null','null',0,0
5662,3,40,Volt,"von Dömming, Lea Kassandra",,"Lea Kassandra","von Dömming",1997,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5663,7,14,V-Partei³,"von Harlessem, Joachim",,Joachim,"von Harlessem",1958,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,joachim.harlessem,100001004645841,3,2
5664,9,28,dieBasis,"von Herget, Harald",,Harald,"von Herget",1963,2,1,21,NA,0,0,0,'null',0,1,Hergetweed,972044689,2,1,harald.vonherget,100000024413852,3,2
5665,3,40,Volt,"von Holt, Jonas Alexander",,"Jonas Alexander","von Holt",1996,2,1,10,NA,0,0,0,'null',0,1,JonasAvH,1369998403480997888,2,0,'null','null',0,0
5666,3,6,GRÜNE,"von Holtz, Ottmar Wilhelm",,"Ottmar Wilhelm","von Holtz",1961,2,3,14,48,1,0,0,'null',0,1,OWvonHoltz,2357675876,1,1,OWvonHoltz,1868706536737683,1,1
5667,4,9,"Die PARTEI","von Lengerke, Jan",,Jan,"von Lengerke",1979,2,1,8,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5668,11,40,Volt,"von Loeper, Paul-Johann Georg",,"Paul-Johann Georg","von Loeper",1989,2,3,2,76,0,0,0,'null',0,1,pjgloeper,2870780290,1,0,'null','null',0,0
5669,11,8,"FREIE WÄHLER","von Lüdeke, Klaus-Peter",,Klaus-Peter,"von Lüdeke",1947,2,2,NA,79,0,0,0,'null',0,0,'null','null',0,1,100010355714777,100010355714777,3,2
5670,13,2,SPD,"von Malottki, Erik",,Erik,"von Malottki",1986,2,3,3,16,0,1,1,"24,8",0,1,EVMGreifswald,63240190,2,1,ErikvonmalottkiGreifswald,1470987849804375,1,1
5671,5,1,CDU,"von Möller, Dr. Sandra",Dr.,Sandra,"von Möller",1969,1,3,35,94,0,0,0,'null',0,1,dr_vonmoeller,1196714325286825985,2,1,sandra.vonmoller,100000817363796,2,1
5672,1,6,GRÜNE,"von Notz, Dr. Konstantin",Dr.,Konstantin,"von Notz",1971,2,3,4,10,1,1,2,'null',1,1,KonstantinNotz,17752770,1,1,KonstantinNotz,1057395874293125,1,1
5673,3,18,MLPD,"von Pentz, Conrad-Lüder Joachim",,"Conrad-Lüder Joachim","von Pentz",1948,2,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5674,4,18,MLPD,"von Pentz, Dorit",,Dorit,"von Pentz",1950,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5675,15,13,ÖDP,"von Pokrzywnicki, Kornelia",,Kornelia,"von Pokrzywnicki",1967,1,1,8,NA,0,0,0,'null',0,0,'null','null',0,1,connie.lewis.98229,100007466319517,3,2
5676,15,13,ÖDP,"von Pokrzywnicki, Peter",,Peter,"von Pokrzywnicki",1967,2,3,4,69,0,0,0,'null',0,0,'null','null',0,1,peter.vonpokrzywnicki,100067780421351,3,2
5677,5,4,FDP,"von Polheim, Jörg",,Jörg,"von Polheim",1959,2,3,27,99,0,0,0,'null',0,1,FDP_Oberberg,73488204,2,1,jorg.vonpolheim,100003784912773,3,2
5678,5,5,"DIE LINKE","von Raußendorf, Hanno Ernst Werner",,"Hanno Ernst Werner","von Raußendorf",1962,2,1,14,NA,0,0,0,'null',0,1,HRaussendorf,364272658,2,1,HannovonRaussendorf,1463657530,3,2
5679,11,3,AfD,"von Storch, Beatrix",,Beatrix,"von Storch",1971,1,3,1,75,1,1,2,'null',1,1,Beatrix_vStorch,805308596,1,1,BeatrixVonStorch,100044385937879,1,1
5680,9,18,MLPD,"von Vacano, Antonius Maria Franziskus",,"Antonius Maria Franziskus","von Vacano",1962,2,1,12,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5681,5,3,AfD,"von Wrese, Alexander",,Alexander,"von Wrese",1978,2,2,NA,118,0,0,0,'null',0,1,Alex_v_Wrese,263345356,2,1,alexandervonwrese.AfD,125243118087919,1,1
5682,10,2,SPD,"Vontz, Emily Anna",,"Emily Anna",Vontz,2000,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,emily.vontz.16,100040687716060,3,2
5683,5,2,SPD,"Vöpel, Dirk",,Dirk,Vöpel,1971,2,3,63,117,1,1,1,"38,8",1,1,VoepelDirk,829029719941246978,2,1,voepel,108117007999531,1,1
5684,13,10,Tierschutzpartei,"Vopel, Richard",,Richard,Vopel,1989,2,1,15,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5685,5,9,"Die PARTEI","vor dem Gentschenfelde, Xenia Sophia",,"Xenia Sophia","vor dem Gentschenfelde",1988,1,1,29,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5686,5,9,"Die PARTEI","Vorberg, Monika",,Monika,Vorberg,1967,1,1,10,NA,0,0,0,'null',0,0,'null','null',0,1,100009066294379,100009066294379,3,2
5687,12,9,"Die PARTEI","Vorwachs, Tobias",,Tobias,Vorwachs,1994,2,1,18,NA,0,0,0,'null',0,1,tobias_vorwachs,212289206,2,1,tvorwachs,100001693838685,3,2
5688,11,48,"EB: Voß","Voß, Norbert Detlef",,"Norbert Detlef",Voß,1951,2,2,NA,80,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5689,13,18,MLPD,"Voß, Renate",,Renate,Voß,1943,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5690,1,1,CDU,"Voß, Sven",,Sven,Voß,1979,2,1,36,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5691,3,1,CDU,"Voß, Till Olaf",,"Till Olaf",Voß,1982,2,1,40,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
5692,2,14,V-Partei³,"Voß, Wiebke Dorothea",,"Wiebke Dorothea",Voß,1979,1,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,wiebke.online,100000130155042,3,2
5693,7,4,FDP,"Wach, Irene",,Irene,Wach,1961,1,1,18,NA,0,0,0,'null',0,0,'null','null',0,1,100009563744986,100009563744986,3,2
5694,9,16,BP,"Wächter, Andre Mike",,"Andre Mike",Wächter,1973,2,2,NA,238,0,0,0,'null',0,1,Andre_Waechter,2339187914,2,0,'null','null',0,0
